1,1,122.49,333.46,134.32,58.920000000000016,1,1,1.0
1,2,734.1,265.7,71.0,39.19999999999999,1,1,1.0
1,3,209.0,249.99,93.81,41.26999999999998,1,1,1.0
2,1,98.14,337.08,137.22000000000003,59.660000000000025,1,1,1.0
2,2,720.8,267.9,72.45000000000005,38.85000000000002,1,1,1.0
2,3,209.0,250.03,93.81,41.27000000000001,1,1,1.0
3,1,73.8,340.7,140.10000000000002,60.400000000000034,1,1,1.0
3,2,707.5,270.1,73.89999999999998,38.5,1,1,1.0
3,3,209.0,250.07,93.81,41.26999999999998,1,1,1.0
4,1,47.85,344.2,143.6,62.139999999999986,1,1,1.0
4,2,693.56,272.2,75.29000000000008,38.900000000000034,1,1,1.0
4,3,209.0,250.11,93.81,41.26999999999998,1,1,1.0
5,1,21.9,347.7,147.1,63.889999999999986,1,1,1.0
5,2,679.62,274.3,76.67999999999995,39.30000000000001,1,1,1.0
5,3,209.0,250.15,93.81,41.28,1,1,1.0
6,1,10.95,351.2,135.35000000000002,65.24000000000001,1,1,1.0
6,2,665.11,275.35,77.38999999999999,41.06999999999999,1,1,1.0
6,3,209.0,250.18,93.81,41.29000000000002,1,1,1.0
7,1,0.0,354.7,123.6,66.60000000000002,1,1,1.0
7,2,650.6,276.4,78.10000000000002,42.84000000000003,1,1,1.0
7,3,209.0,250.22,93.81,41.28999999999999,1,1,1.0
8,1,0.0,358.45,100.75,67.55000000000001,1,1,1.0
8,2,636.34,278.35,79.70999999999992,43.06999999999999,1,1,1.0
8,3,209.0,250.26,93.81,41.29000000000002,1,1,1.0
9,1,0.0,362.2,77.9,57.60000000000002,1,1,1.0
9,2,622.07,280.3,81.32999999999993,43.289999999999964,1,1,1.0
9,3,209.0,250.3,93.81,41.30000000000001,1,1,1.0
10,1,0.0,364.9,49.9,59.10000000000002,1,1,1.0
10,2,606.14,282.3,82.61000000000001,43.870000000000005,1,1,1.0
10,3,209.0,250.34,93.81,41.29999999999998,1,1,1.0
11,1,0.0,378.9,26.2,48.60000000000002,1,1,1.0
11,2,590.2,284.3,83.89999999999998,44.44999999999999,1,1,1.0
11,3,209.0,250.38,93.81,41.30000000000001,1,1,1.0
12,2,574.47,286.41,85.39999999999998,44.81999999999999,1,1,1.0
12,3,209.0,250.42,93.81,41.30000000000004,1,1,1.0
13,2,558.74,288.53,86.88999999999999,45.190000000000055,1,1,1.0
13,3,209.0,250.45,93.81,41.31999999999999,1,1,1.0
14,2,543.02,290.64,88.38,45.56,1,1,1.0
14,3,209.0,250.49,93.81,41.31999999999999,1,1,1.0
15,2,526.36,292.93,89.80999999999995,46.5,1,1,1.0
15,3,209.0,250.53,93.81,41.32000000000002,1,1,1.0
16,2,509.69,295.21,91.23999999999995,47.450000000000045,1,1,1.0
16,3,209.0,250.57,93.81,41.31999999999999,1,1,1.0
17,2,493.03,297.5,92.67000000000007,48.39999999999998,1,1,1.0
17,3,209.0,250.61,93.81,41.329999999999984,1,1,1.0
18,2,475.75,299.87,94.04999999999995,49.50999999999999,1,1,1.0
18,3,209.0,250.65,93.81,41.33000000000001,1,1,1.0
19,2,458.47,302.23,95.42999999999995,50.629999999999995,1,1,1.0
19,3,209.0,250.68,93.81,41.339999999999975,1,1,1.0
20,2,441.19,304.6,96.81,51.73999999999995,1,1,1.0
20,3,209.0,250.72,93.81,41.34,1,1,1.0
21,2,423.29,307.47,98.73999999999995,53.099999999999966,1,1,1.0
21,3,209.0,250.76,93.81,41.35000000000002,1,1,1.0
22,2,405.4,310.33,100.67000000000002,54.47000000000003,1,1,1.0
22,3,209.0,250.8,93.81,41.349999999999966,1,1,1.0
23,2,387.5,313.2,102.60000000000002,55.81999999999999,1,1,1.0
23,3,209.0,250.84,93.81,41.349999999999994,1,1,1.0
24,2,367.79,316.23,105.47999999999996,56.64999999999998,1,1,1.0
24,3,209.0,250.88,93.81,41.35000000000002,1,1,1.0
25,2,348.09,319.27,108.34000000000003,57.460000000000036,1,1,1.0
25,3,209.0,250.92,93.81,41.359999999999985,1,1,1.0
26,2,328.38,322.3,111.22000000000003,58.289999999999964,1,1,1.0
26,3,209.0,250.95,93.81,41.370000000000005,1,1,1.0
27,2,307.93,325.27,113.33999999999997,59.79000000000002,1,1,1.0
27,3,209.0,250.99,93.81,41.370000000000005,1,1,1.0
28,2,287.47,328.23,115.45999999999998,61.299999999999955,1,1,1.0
28,3,209.0,251.03,93.81,41.369999999999976,1,1,1.0
29,2,267.02,331.2,117.58000000000004,62.80000000000001,1,1,1.0
29,3,209.0,251.07,93.81,41.379999999999995,1,1,1.0
30,2,244.58,334.93,120.81999999999996,63.73000000000002,1,1,1.0
30,3,209.0,251.11,93.81,41.379999999999995,1,1,1.0
31,2,222.14,338.67,124.06,64.65999999999997,1,1,1.0
31,3,209.0,251.15,93.81,41.37999999999997,1,1,1.0
32,2,199.7,342.4,127.30000000000001,65.59000000000003,1,1,1.0
32,3,209.0,251.18,93.81,41.389999999999986,1,1,1.0
33,2,175.14,346.63,131.29000000000002,66.94999999999999,1,1,1.0
33,3,209.0,251.22,93.81,41.400000000000006,1,1,1.0
34,2,150.59,350.87,135.28,68.31,1,1,1.0
34,3,209.0,251.26,93.81,41.400000000000034,1,1,1.0
35,2,126.03,355.1,139.27,69.66999999999996,1,1,1.0
35,3,209.0,251.3,93.81,41.39999999999998,1,1,1.0
36,2,99.78,359.0,143.09,71.68,1,1,1.0
36,3,209.0,251.39,93.81,41.400000000000034,1,1,1.0
37,2,73.52,362.9,146.91000000000003,73.69,1,1,1.0
37,3,209.0,251.49,93.81,41.39999999999998,1,1,1.0
38,2,47.27,366.8,150.73,75.69999999999999,1,1,1.0
38,3,209.0,251.58,93.81,41.400000000000006,1,1,1.0
39,2,31.51,371.63,141.92000000000002,76.44999999999999,1,1,1.0
39,3,209.0,251.68,93.81,41.39999999999998,1,1,1.0
40,2,15.76,376.47,133.11,77.17999999999995,1,1,1.0
40,3,209.0,251.77,93.81,41.400000000000006,1,1,1.0
41,2,0.0,381.3,124.3,77.93,1,1,1.0
41,3,209.0,251.87,93.81,41.39999999999998,1,1,1.0
42,2,0.0,384.3,99.35,74.06,1,1,1.0
42,3,209.0,251.96,93.81,41.400000000000006,1,1,1.0
43,2,0.0,387.3,74.4,70.19999999999999,1,1,1.0
43,3,209.0,252.06,93.81,41.39999999999998,1,1,1.0
44,2,0.0,400.3,48.8,62.31999999999999,1,1,1.0
44,3,209.0,252.15,93.81,41.400000000000006,1,1,1.0
45,2,0.0,413.3,23.2,54.44,1,1,1.0
45,3,209.0,252.24,93.81,41.39999999999998,1,1,1.0
46,3,209.0,252.34,93.81,41.400000000000006,1,1,1.0
47,3,209.0,252.43,93.81,41.39999999999998,1,1,1.0
48,3,209.0,252.53,93.81,41.400000000000006,1,1,1.0
49,3,209.0,252.62,93.81,41.39999999999998,1,1,1.0
50,3,209.0,252.72,93.81,41.400000000000006,1,1,1.0
50,4,956.95,232.84,3.0499999999999545,14.900000000000006,1,1,1.0
51,3,209.0,252.81,93.81,41.39999999999998,1,1,1.0
51,4,952.03,230.83,7.970000000000027,29.92999999999998,1,1,1.0
52,3,209.0,252.91,93.81,41.400000000000006,1,1,1.0
52,4,947.12,228.81,12.879999999999995,44.96999999999997,1,1,1.0
53,3,209.0,253.0,93.81,41.39999999999998,1,1,1.0
53,4,942.2,226.8,17.799999999999955,60.0,1,1,1.0
54,3,209.0,253.09,93.81,41.400000000000006,1,1,1.0
54,4,937.43,226.77,22.57000000000005,60.92999999999998,1,1,1.0
55,3,209.0,253.19,93.81,41.39999999999998,1,1,1.0
55,4,932.67,226.73,27.33000000000004,61.87000000000003,1,1,1.0
56,3,209.0,253.28,93.81,41.400000000000006,1,1,1.0
56,4,927.9,226.7,32.10000000000002,62.80000000000001,1,1,1.0
57,3,209.0,253.38,93.81,41.39999999999998,1,1,1.0
57,4,922.63,226.4,37.370000000000005,65.20000000000002,1,1,1.0
58,3,209.0,253.47,93.81,41.400000000000006,1,1,1.0
58,4,917.37,226.1,42.629999999999995,67.6,1,1,1.0
59,3,209.0,253.57,93.81,41.400000000000034,1,1,1.0
59,4,912.1,225.8,47.89999999999998,70.0,1,1,1.0
60,3,209.0,253.66,93.81,41.400000000000006,1,1,1.0
60,4,907.37,225.87,52.629999999999995,70.36000000000001,1,1,1.0
61,3,209.0,253.76,93.81,41.400000000000034,1,1,1.0
61,4,902.63,225.93,57.370000000000005,70.74000000000001,1,1,1.0
62,3,209.0,253.85,93.81,41.400000000000006,1,1,1.0
62,4,897.9,226.0,62.10000000000002,71.10000000000002,1,1,1.0
63,3,209.0,253.94,93.81,41.39999999999998,1,1,1.0
63,4,891.87,226.0,68.13,73.13,1,1,1.0
64,3,209.0,254.04,93.81,41.400000000000006,1,1,1.0
64,4,885.83,226.0,74.16999999999996,75.17000000000002,1,1,1.0
65,3,208.99,254.17,93.81,41.400000000000006,1,1,1.0
65,4,879.8,226.0,80.20000000000005,77.19999999999999,1,1,1.0
66,3,208.98,254.31,93.81000000000003,41.39999999999998,1,1,1.0
66,4,873.47,226.0,86.52999999999997,78.17000000000002,1,1,1.0
67,3,208.96,254.44,93.80999999999997,41.39999999999998,1,1,1.0
67,4,867.13,226.0,92.87,79.13,1,1,1.0
68,3,208.95,254.58,93.81,41.400000000000006,1,1,1.0
68,4,860.8,226.0,99.20000000000005,80.10000000000002,1,1,1.0
69,3,208.93,254.71,93.82,41.400000000000006,1,1,1.0
69,4,853.77,226.17,106.23000000000002,81.76000000000002,1,1,1.0
70,3,208.92,254.84,93.81000000000003,41.400000000000006,1,1,1.0
70,4,846.73,226.33,113.26999999999998,83.43999999999997,1,1,1.0
71,3,208.91,254.98,93.81000000000003,41.400000000000006,1,1,1.0
71,4,839.7,226.5,120.29999999999995,85.10000000000002,1,1,1.0
72,3,208.89,255.11,93.82,41.39999999999998,1,1,1.0
72,4,832.43,227.3,127.57000000000005,85.82999999999998,1,1,1.0
73,3,208.88,255.25,93.81,41.39999999999998,1,1,1.0
73,4,825.17,228.1,134.83000000000004,86.57000000000002,1,1,1.0
74,3,208.87,255.38,93.81,41.39999999999998,1,1,1.0
74,4,817.9,228.9,142.10000000000002,87.29999999999998,1,1,1.0
75,3,208.85,255.52,93.82000000000002,41.400000000000006,1,1,1.0
75,4,810.67,229.83,149.33000000000004,88.6,1,1,1.0
76,3,208.84,255.65,93.80999999999997,41.400000000000006,1,1,1.0
76,4,803.43,230.77,156.57000000000005,89.9,1,1,1.0
77,3,208.79,255.53,93.81000000000003,41.400000000000006,1,1,1.0
77,4,796.2,231.7,163.79999999999995,91.19999999999999,1,1,1.0
78,3,208.73,255.41,93.81000000000003,41.400000000000006,1,1,1.0
